date,killed,wounded,city,state,lat,lon
2016-09-26T00:00:00.000Z,1,6,Houston,TX,29.7589382,-95.3676974
2016-09-26T00:00:00.000Z,0,4,Winston-Salem,NC,36.0998131,-80.2440518
2016-09-26T00:00:00.000Z,0,4,Houston (Humble),TX,29.5985645,-95.1857666
2016-09-28T00:00:00.000Z,2,2,Townville,SC,41.677835,-79.8797767
2016-09-29T00:00:00.000Z,1,3,San Francisco,CA,37.7790262,-122.419906
2016-09-30T00:00:00.000Z,3,1,Minneapolis,MN,44.9772995,-93.2654692
2016-10-01T00:00:00.000Z,4,0,Pembroke Twp.,IL,44.9177139,-67.8147412
2016-10-01T00:00:00.000Z,4,0,Bucksport,SC,44.60177,-68.79569136571041
2016-10-01T00:00:00.000Z,2,2,Cincinnati,OH,39.1014537,-84.5124602
2016-10-01T00:00:00.000Z,0,4,Fresno,CA,36.7394421,-119.7848307
2016-10-02T00:00:00.000Z,1,4,San Antonio,TX,29.4246002,-98.4951405
2016-10-03T00:00:00.000Z,0,4,Minneapolis,MN,44.9772995,-93.2654692
2016-10-04T00:00:00.000Z,3,2,New Orleans,LA,29.9759983,-90.0782127
2016-10-08T00:00:00.000Z,0,4,New York (Brooklyn),NY,40.6526006,-73.9497211
2016-10-09T00:00:00.000Z,1,8,Grand Rapids,MI,42.9632405,-85.6678639
2016-10-09T00:00:00.000Z,1,3,Sacramento,CA,38.5810606,-121.493895
2016-10-13T00:00:00.000Z,2,2,Tulare,CA,36.2516475,-118.852583
2016-10-13T00:00:00.000Z,0,4,Chicago (East Garfield Park),IL,41.8808657,-87.7028328
2016-10-14T00:00:00.000Z,1,6,Chicago (West Garfield Park),IL,41.8805878,-87.7292227
2016-10-15T00:00:00.000Z,4,11,Los Angeles,CA,34.0536909,-118.242766
2016-10-15T00:00:00.000Z,1,5,Rockford,IL,42.2713945,-89.093966
2016-10-15T00:00:00.000Z,0,5,Mobile,AL,30.6867339,-88.0848929
2016-10-17T00:00:00.000Z,1,4,Chicago (West Englewood),IL,41.7780891,-87.6667177
2016-10-18T00:00:00.000Z,0,4,San Francisco,CA,37.7790262,-122.419906
2016-10-18T00:00:00.000Z,1,3,Huntsville,AL,34.729847,-86.5859011
2016-10-21T00:00:00.000Z,0,4,Houston,TX,29.7589382,-95.3676974
2016-10-22T00:00:00.000Z,0,7,Oakland,CA,37.8044557,-122.271356
2016-10-23T00:00:00.000Z,2,5,Wellston,OK,38.6728292,-90.2992808
2016-10-25T00:00:00.000Z,2,3,Roanoke,VA,37.270973,-79.9414313
2016-10-25T00:00:00.000Z,1,3,Columbus,OH,39.9622601,-83.0007065
2016-10-25T00:00:00.000Z,1,3,Dayton,OH,39.7589478,-84.1916069
2016-10-27T00:00:00.000Z,4,0,Henry Co.,GA,41.3418549,-90.1177442
2016-10-28T00:00:00.000Z,0,4,Miami Gardens,FL,25.9420377,-80.2456045
2016-10-28T00:00:00.000Z,0,6,Jackon,MS,32.432436,-88.6529403
2016-10-29T00:00:00.000Z,1,3,Dayton,OH,39.7589478,-84.1916069
2016-10-29T00:00:00.000Z,0,4,Riverside,CA,33.9533546,-117.3961623
2016-10-29T00:00:00.000Z,0,5,Los Angeles,CA,34.0536909,-118.242766
2016-10-30T00:00:00.000Z,2,4,Prince George's Co.,MD,38.803929,-76.8518695
2016-10-30T00:00:00.000Z,2,5,Newburgh,NY,41.5034271,-74.0104179
2016-10-30T00:00:00.000Z,0,5,San Antonio,TX,29.4246002,-98.4951405
2016-10-30T00:00:00.000Z,0,4,Toledo,OH,41.6529143,-83.5378173
2016-10-30T00:00:00.000Z,0,4,New York (Manhattan),NY,40.7587979,-73.9623427
2016-10-31T00:00:00.000Z,0,4,Shreveport,LA,32.4707862,-93.7559378
2016-11-01T00:00:00.000Z,1,5,Memphis,TN,35.1460249,-90.0517638
2016-11-02T00:00:00.000Z,1,4,Little Rock,AR,34.7465071,-92.2896267
2016-11-03T00:00:00.000Z,3,2,Chicago,IL,41.8755616,-87.6244212
2016-11-03T00:00:00.000Z,2,2,Orange,NJ,33.7500378,-117.8704931
2016-11-04T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2016-11-05T00:00:00.000Z,0,8,Oakland,CA,37.8044557,-122.271356
2016-11-05T00:00:00.000Z,0,5,Chicago,IL,41.8755616,-87.6244212
2016-11-05T00:00:00.000Z,0,5,Myrtle Beach,SC,33.6956461,-78.8900409
2016-11-05T00:00:00.000Z,1,3,Fort Lauderdale,FL,26.1223084,-80.1433786
2016-11-05T00:00:00.000Z,0,4,San Antonio,TX,29.4246002,-98.4951405
2016-11-08T00:00:00.000Z,2,2,Azusa,CA,34.1338751,-117.9056046
2016-11-09T00:00:00.000Z,0,4,Memphis,TN,35.1460249,-90.0517638
2016-11-09T00:00:00.000Z,0,5,Seattle,WA,47.6038321,-122.330062
2016-11-09T00:00:00.000Z,1,3,Chicago (West Garfield Park),IL,41.8805878,-87.7292227
2016-11-10T00:00:00.000Z,4,1,Canonsburg,PA,40.2625702,-80.1872797
2016-11-10T00:00:00.000Z,4,0,Amarillo,TX,35.2072185,-101.833824
2016-11-11T00:00:00.000Z,0,4,Houston,TX,29.7589382,-95.3676974
2016-11-12T00:00:00.000Z,1,3,Kansas City,MO,39.100105,-94.5781416
2016-11-12T00:00:00.000Z,1,5,Sacramento,CA,38.5810606,-121.493895
2016-11-12T00:00:00.000Z,0,5,Bridgeport,CT,41.1670412,-73.2048348
2016-11-12T00:00:00.000Z,1,3,Kansas City,MO,39.100105,-94.5781416
2016-11-13T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2016-11-13T00:00:00.000Z,0,4,Orlando,FL,28.5421109,-81.3790304
2016-11-13T00:00:00.000Z,0,4,San Antonio,TX,29.4246002,-98.4951405
2016-11-13T00:00:00.000Z,3,2,Jacksonville,FL,30.3321838,-81.655651
2016-11-13T00:00:00.000Z,3,2,San Diego,CA,32.7174202,-117.1627728
2016-11-17T00:00:00.000Z,1,7,Dyersburg,TN,36.0346393,-89.3857496
2016-11-17T00:00:00.000Z,4,0,Williamsburg,VA,37.2708788,-76.7074042
2016-11-18T00:00:00.000Z,0,4,Chicago (North Austin),IL,41.8873138,-87.7743606
2016-11-22T00:00:00.000Z,1,3,Los Angeles,CA,34.0536909,-118.242766
2016-11-22T00:00:00.000Z,1,4,Clewiston,FL,26.7542312,-80.9336753
2016-11-23T00:00:00.000Z,0,4,DeSoto Co.,MS,27.190253,-81.8244232
2016-11-24T00:00:00.000Z,1,3,Albany,NY,42.6511674,-73.754968
2016-11-24T00:00:00.000Z,2,5,Louisville,KY,38.2542376,-85.759407
2016-11-25T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2016-11-26T00:00:00.000Z,1,5,Chicago (South Chicago),IL,41.7345874,-87.5513222
2016-11-27T00:00:00.000Z,1,9,New Orleans,LA,29.9759983,-90.0782127
2016-11-27T00:00:00.000Z,0,7,Kansas City,MO,39.100105,-94.5781416
2016-11-28T00:00:00.000Z,0,4,Wilmington,CA,39.7459468,-75.546589
2016-11-28T00:00:00.000Z,1,3,Palmview,TX,26.233406,-98.3708503
2016-11-28T00:00:00.000Z,0,4,Los Angeles (San Pedro),CA,33.7358518,-118.2922934
2016-11-30T00:00:00.000Z,2,4,Baltimore,MD,39.2908816,-76.610759
2016-12-01T00:00:00.000Z,1,3,Clearlake Oaks,CA,39.017434,-122.65152068032447
2016-12-02T00:00:00.000Z,0,5,Bloomfield,NJ,40.7510398,-92.4143872
2016-12-03T00:00:00.000Z,0,5,Los Angeles,CA,34.0536909,-118.242766
2016-12-04T00:00:00.000Z,1,3,Elkhart,IN,41.6012796,-85.8590603
2016-12-05T00:00:00.000Z,4,1,Albuquerque,NM,35.0841034,-106.650985
2016-12-09T00:00:00.000Z,0,4,Fresno,CA,36.7394421,-119.7848307
2016-12-09T00:00:00.000Z,4,0,Channelview,TX,29.7760599,-95.1146533
2016-12-11T00:00:00.000Z,0,5,Baltimore,MD,39.2908816,-76.610759
2016-12-11T00:00:00.000Z,1,4,Orlando (Pine Hills),FL,28.59086255,-81.44698481267486
2016-12-11T00:00:00.000Z,0,4,New York (Brooklyn),NY,40.6526006,-73.9497211
2016-12-11T00:00:00.000Z,0,4,Rocky Mount,NC,35.9423833,-77.7956949
2016-12-12T00:00:00.000Z,0,4,Sacramento,CA,38.5810606,-121.493895
2016-12-16T00:00:00.000Z,2,2,Charlotte,NC,35.2272086,-80.8430827
2016-12-16T00:00:00.000Z,0,4,Chicago (North Lawndale),IL,41.8600324,-87.7183883
2016-12-16T00:00:00.000Z,2,2,Chicago (Brighton Park),IL,41.8189217,-87.6989421
2016-12-17T00:00:00.000Z,5,0,Chicago (Fernwood),IL,41.70397535,-87.63910080862382
2016-12-17T00:00:00.000Z,0,4,Charlotte,NC,35.2272086,-80.8430827
2016-12-23T00:00:00.000Z,1,3,Birmingham,AL,33.5206824,-86.8024326
2016-12-23T00:00:00.000Z,0,4,Chicago (Austin),IL,41.8880316,-87.7648642
2016-12-24T00:00:00.000Z,0,7,Rockingham Co.,NC,36.3926798,-79.744144
2016-12-24T00:00:00.000Z,4,0,Wilson Co.,NC,29.1589961,-98.1251465
2016-12-25T00:00:00.000Z,1,5,Mount Vernon,NY,38.3172715,-88.9031201
2016-12-25T00:00:00.000Z,2,5,Chicago (East Chatham),IL,41.7508066,-87.5972177
2016-12-27T00:00:00.000Z,0,4,Ozark,AL,36.6467816,-92.4575198
2016-12-28T00:00:00.000Z,1,3,Dania Beach,FL,26.0524224,-80.143929
2016-12-28T00:00:00.000Z,1,4,Columbus,GA,39.9622601,-83.0007065
2016-12-30T00:00:00.000Z,2,2,Montgomery,AL,32.3669656,-86.3006485
2016-12-30T00:00:00.000Z,0,5,Mansfield,OH,40.75839,-82.5154471
2016-12-30T00:00:00.000Z,2,2,Wallingford,CT,43.3198279,-94.7941849
2016-12-31T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2016-12-31T00:00:00.000Z,2,2,Tift Co.,GA,31.45874595,-83.51792416411274
2017-01-01T00:00:00.000Z,0,7,Miami,FL,25.7741728,-80.19362
2017-01-01T00:00:00.000Z,4,0,Lexington Co.,SC,33.8986841,-81.275054
2017-01-01T00:00:00.000Z,1,3,Dallas,TX,32.7762719,-96.7968559
2017-01-01T00:00:00.000Z,0,5,Winstonville,MS,33.9101113,-90.7514881
2017-01-01T00:00:00.000Z,1,3,Rockford,IL,42.2713945,-89.093966
2017-01-03T00:00:00.000Z,0,4,Allen,TX,40.8077797,-84.0572225
2017-01-04T00:00:00.000Z,3,1,Fontana,CA,34.0922335,-117.435048
2017-01-05T00:00:00.000Z,5,0,Hubbard,OR,47.1138266,-94.9427679
2017-01-06T00:00:00.000Z,5,6,Fort Lauderdale,FL,26.1223084,-80.1433786
2017-01-06T00:00:00.000Z,2,2,Pasadena,CA,34.1476452,-118.1444779
2017-01-07T00:00:00.000Z,1,3,Flint,MI,43.0161693,-83.6900211
2017-01-09T00:00:00.000Z,3,1,Morehead,KY,38.1839705,-83.4326841
2017-01-11T00:00:00.000Z,4,0,Colorado Springs,CO,38.8339578,-104.825348
2017-01-11T00:00:00.000Z,1,3,Chicago (Brighton Park),IL,41.8189217,-87.6989421
2017-01-11T00:00:00.000Z,1,3,Newark,NJ,40.735657,-74.1723667
2017-01-12T00:00:00.000Z,2,2,Salinas,CA,36.6744117,-121.655037
2017-01-12T00:00:00.000Z,3,2,Kansas City,MO,39.100105,-94.5781416
2017-01-13T00:00:00.000Z,1,3,Williamsburg,KY,37.2708788,-76.7074042
2017-01-15T00:00:00.000Z,1,4,Magnolia,MS,30.2094574,-95.7508098
2017-01-15T00:00:00.000Z,1,3,Chicago (East Garfield Park),IL,41.8808657,-87.7028328
2017-01-16T00:00:00.000Z,0,8,Miami,FL,25.7741728,-80.19362
2017-01-16T00:00:00.000Z,3,1,Capulin,CO,37.2832203,-106.1107298
2017-01-16T00:00:00.000Z,0,4,Houston,TX,29.7589382,-95.3676974
2017-01-20T00:00:00.000Z,0,4,Fresno,CA,36.7394421,-119.7848307
2017-01-20T00:00:00.000Z,1,4,Panola Co.,MS,32.1367712,-94.3130073
2017-01-21T00:00:00.000Z,2,2,Memphis,TN,35.1460249,-90.0517638
2017-01-21T00:00:00.000Z,0,5,Boynton Beach,FL,26.5256179,-80.0666026
2017-01-21T00:00:00.000Z,0,6,Jonesboro,GA,35.8272257,-90.6949871
2017-01-22T00:00:00.000Z,0,4,Chicago (West Englewood),IL,41.7780891,-87.6667177
2017-01-22T00:00:00.000Z,3,2,Manvel,TX,29.4664706,-95.355714
2017-01-22T00:00:00.000Z,1,3,San Antonio,TX,29.4246002,-98.4951405
2017-01-22T00:00:00.000Z,3,1,Atlanta,GA,33.7489924,-84.3902644
2017-01-25T00:00:00.000Z,0,6,Chicago (Greater Grand Crossing),IL,41.7580415,-87.6154849
2017-01-26T00:00:00.000Z,2,3,Albany,GA,42.6511674,-73.754968
2017-01-27T00:00:00.000Z,0,10,Brownsville,TN,25.9140277,-97.4890879
2017-01-27T00:00:00.000Z,3,1,McAllen,TX,26.204114,-98.2300605
2017-01-29T00:00:00.000Z,1,3,Phoenix,AZ,33.4484367,-112.074141
2017-01-29T00:00:00.000Z,3,1,Bowie,MD,33.4198886,-94.4479626
2017-01-29T00:00:00.000Z,1,3,Shreveport,LA,32.4707862,-93.7559378
2017-01-30T00:00:00.000Z,0,4,Minneapolis (Crystal),MN,44.9761798,-93.27191338280701
2017-01-31T00:00:00.000Z,0,4,Memphis,TN,35.1460249,-90.0517638
2017-01-31T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2017-02-05T00:00:00.000Z,3,1,Jupiter,FL,26.9342246,-80.0942087
2017-02-06T00:00:00.000Z,4,0,Yazoo City,MS,32.8550965,-90.4056469
2017-02-06T00:00:00.000Z,2,2,Swissvale,PA,40.4236801,-79.8828275
2017-02-07T00:00:00.000Z,0,4,Columbia,SC,34.0007493,-81.0343313
2017-02-07T00:00:00.000Z,1,4,Little Rock,AR,34.7465071,-92.2896267
2017-02-07T00:00:00.000Z,4,0,Morris,OK,33.0738633,-94.7392197
2017-02-08T00:00:00.000Z,1,4,Cleveland,OH,41.4996574,-81.6936772
2017-02-09T00:00:00.000Z,4,0,Jackson,MS,32.3086744,-90.1983063
2017-02-10T00:00:00.000Z,1,5,New Orleans,LA,29.9759983,-90.0782127
2017-02-11T00:00:00.000Z,1,3,Chicago (Austin),IL,41.8880316,-87.7648642
2017-02-12T00:00:00.000Z,1,3,Newburgh,NY,41.5034271,-74.0104179
2017-02-12T00:00:00.000Z,0,4,Savannah,TN,32.0790074,-81.0921335
2017-02-12T00:00:00.000Z,1,5,Caruthersville,MO,36.1931245,-89.6556353
2017-02-12T00:00:00.000Z,0,5,Greenville,FL,34.851354,-82.3984882
2017-02-15T00:00:00.000Z,3,2,Chicago,IL,41.8755616,-87.6244212
2017-02-15T00:00:00.000Z,0,4,Salinas,CA,36.6744117,-121.655037
2017-02-17T00:00:00.000Z,0,4,Binghampton,NY,35.1500896,-89.9695336
2017-02-18T00:00:00.000Z,1,3,South Bend,IN,41.6833813,-86.2500066
2017-02-18T00:00:00.000Z,0,5,St. Paul,MN,44.9497487,-93.0931028
2017-02-18T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2017-02-19T00:00:00.000Z,0,4,Madison,WI,43.074761,-89.3837613
2017-02-19T00:00:00.000Z,1,3,Norfolk,VA,36.8448348,-76.2863999
2017-02-19T00:00:00.000Z,0,5,Ames,IA,42.0267567,-93.6170448
2017-02-19T00:00:00.000Z,4,0,Preston,ID,43.6702423,-92.0832157
2017-02-20T00:00:00.000Z,0,5,Cleveland,OH,41.4996574,-81.6936772
2017-02-21T00:00:00.000Z,4,0,Toomsuba,MS,32.418474,-88.5069819
2017-02-21T00:00:00.000Z,0,4,Cleveland,OH,41.4996574,-81.6936772
2017-02-22T00:00:00.000Z,0,4,Rochester,NY,43.157285,-77.615214
2017-02-23T00:00:00.000Z,4,0,Newton,KS,30.8118989,-93.740504
2017-02-25T00:00:00.000Z,1,4,Jacksonville,FL,30.3321838,-81.655651
2017-02-25T00:00:00.000Z,2,3,Howland,OH,45.2386668,-68.6636391
2017-02-26T00:00:00.000Z,1,5,Gary,IN,41.6020962,-87.3370647
2017-02-27T00:00:00.000Z,0,4,Newport News,VA,36.9775016,-76.42977
2017-02-28T00:00:00.000Z,0,6,Cincinatti,OH,35.7453273,-95.3689184
2017-03-02T00:00:00.000Z,0,5,Washington,DC,38.8950368,-77.0365427
2017-03-03T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2017-03-03T00:00:00.000Z,0,5,Riverside,CA,33.9533546,-117.3961623
2017-03-04T00:00:00.000Z,0,4,Sacramento,CA,38.5810606,-121.493895
2017-03-04T00:00:00.000Z,2,2,Seminole,TX,28.7225829,-81.2353683
2017-03-05T00:00:00.000Z,1,4,Topeka,KS,39.049011,-95.677556
2017-03-05T00:00:00.000Z,0,4,Columbus,GA,39.9622601,-83.0007065
2017-03-06T00:00:00.000Z,4,0,El Centro,CA,32.792,-115.563051
2017-03-07T00:00:00.000Z,0,4,Chicago (Auburn Gresham),IL,41.7431667,-87.6537279
2017-03-10T00:00:00.000Z,3,1,New Orleans (Gentilly),LA,30.0156248,-90.0518356
2017-03-10T00:00:00.000Z,2,2,Chicago (Washington Park),IL,41.7925338,-87.6181052
2017-03-10T00:00:00.000Z,3,1,St. Charles,IL,38.7877791,-90.6747372
2017-03-15T00:00:00.000Z,4,1,New Orleans (Metairie),LA,29.9833023,-90.11844598682563
2017-03-18T00:00:00.000Z,3,2,Detroit,MI,42.3315509,-83.0466403
2017-03-19T00:00:00.000Z,1,5,Louisville,KY,38.2542376,-85.759407
2017-03-22T00:00:00.000Z,5,0,Rothschild,WI,44.8871907,-89.6201218
2017-03-23T00:00:00.000Z,3,1,Crowley,LA,38.3394806,-103.8263042
2017-03-23T00:00:00.000Z,4,0,Waldorf,MD,43.9349223,-93.6974928
2017-03-24T00:00:00.000Z,1,6,St. Louis,MO,38.6280278,-90.1910154
2017-03-24T00:00:00.000Z,1,4,Fresno,CA,36.7394421,-119.7848307
2017-03-25T00:00:00.000Z,1,4,Knoxville,TN,35.9603948,-83.9210261
2017-03-25T00:00:00.000Z,1,3,Allentown,PA,40.6022059,-75.4712794
2017-03-25T00:00:00.000Z,1,3,Detroit,MI,42.3315509,-83.0466403
2017-03-26T00:00:00.000Z,2,15,Cincinatti,OH,35.7453273,-95.3689184
2017-03-26T00:00:00.000Z,2,4,Houston,TX,29.7589382,-95.3676974
2017-03-26T00:00:00.000Z,2,2,Cleveland,OH,41.4996574,-81.6936772
2017-03-27T00:00:00.000Z,2,4,Sanford,FL,35.4798757,-79.1802994
2017-03-27T00:00:00.000Z,2,2,Cleveland,OH,41.4996574,-81.6936772
2017-03-30T00:00:00.000Z,4,0,Canton,OH,32.555664,-95.8640507
2017-03-30T00:00:00.000Z,4,0,Chicago (South Shore),IL,41.7587276,-87.5752828
2017-04-01T00:00:00.000Z,1,4,Tampa,FL,27.9477595,-82.458444
2017-04-01T00:00:00.000Z,2,3,Oklahoma City,OK,35.4729886,-97.5170536
2017-04-01T00:00:00.000Z,0,5,Pittsburg,CA,40.4416941,-79.9900861
2017-04-02T00:00:00.000Z,0,5,Des Moines,IA,41.5910323,-93.6046655
2017-04-02T00:00:00.000Z,2,4,Chicago (Fifth City),IL,,
2017-04-03T00:00:00.000Z,3,1,Philadelphia,PA,39.9527237,-75.1635262
2017-04-04T00:00:00.000Z,0,7,Lubbock,TX,33.5634402,-101.8792389
2017-04-06T00:00:00.000Z,1,3,Lake Charles,LA,30.2072293,-93.2061609
2017-04-07T00:00:00.000Z,4,1,St. Paul,MN,44.9497487,-93.0931028
2017-04-07T00:00:00.000Z,3,1,Hickory,NC,37.959055,-93.3334746
2017-04-07T00:00:00.000Z,5,0,Houston,TX,29.7589382,-95.3676974
2017-04-07T00:00:00.000Z,1,5,Chicago (Austin),IL,41.8880316,-87.7648642
2017-04-09T00:00:00.000Z,1,3,San Antonio,TX,29.4246002,-98.4951405
2017-04-09T00:00:00.000Z,1,3,Fort Wayne,IN,41.0799898,-85.1386015
2017-04-10T00:00:00.000Z,3,1,San Bernardino,CA,34.8253019,-116.0833144
2017-04-13T00:00:00.000Z,1,3,Atlanta,GA,33.7489924,-84.3902644
2017-04-13T00:00:00.000Z,2,2,West Park,FL,25.984536,-80.1989362
2017-04-15T00:00:00.000Z,0,4,Indianapolis,IN,39.7683331,-86.1583502
2017-04-15T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2017-04-15T00:00:00.000Z,0,6,Birmingham,AL,33.5206824,-86.8024326
2017-04-15T00:00:00.000Z,0,4,Harvey,IL,38.0352315,-97.4486267
2017-04-15T00:00:00.000Z,0,4,Rock Falls,IL,41.7816248,-89.6926018
2017-04-15T00:00:00.000Z,0,4,Banning,CA,33.9255685,-116.875289
2017-04-16T00:00:00.000Z,0,9,Columbus,OH,39.9622601,-83.0007065
2017-04-16T00:00:00.000Z,0,8,Vallejo,CA,38.1040864,-122.2566367
2017-04-16T00:00:00.000Z,0,4,Elizabeth City,NC,36.2956836,-76.2247697
2017-04-16T00:00:00.000Z,0,4,Rockford,IL,42.2713945,-89.093966
2017-04-20T00:00:00.000Z,0,4,Louisville,KY,38.2542376,-85.759407
2017-04-21T00:00:00.000Z,2,2,Palm Bay,FL,27.9946969,-80.6366144
2017-04-23T00:00:00.000Z,1,4,Miami,FL,25.7741728,-80.19362
2017-04-25T00:00:00.000Z,1,5,New Orleans,LA,29.9759983,-90.0782127
2017-04-26T00:00:00.000Z,0,4,Miami,FL,25.7741728,-80.19362
2017-04-27T00:00:00.000Z,1,3,Newark,NJ,40.735657,-74.1723667
2017-04-28T00:00:00.000Z,0,4,Hartford,CT,41.764582,-72.6908547
2017-04-28T00:00:00.000Z,0,5,Chester,PA,39.9829308,-75.7652424
2017-04-29T00:00:00.000Z,1,3,Germantown,MD,38.5536601,-89.5384209
2017-04-29T00:00:00.000Z,1,3,Whittier,CA,33.9708782,-118.030839
2017-04-29T00:00:00.000Z,0,5,Sacramento,CA,38.5810606,-121.493895
2017-04-29T00:00:00.000Z,0,4,Virginia Beach,VA,36.8529841,-75.9774183
2017-04-29T00:00:00.000Z,0,4,Compton,CA,33.894927,-118.226624
2017-04-29T00:00:00.000Z,1,3,Los Angeles (Boyle Heights),CA,34.0436892,-118.2097684
2017-04-30T00:00:00.000Z,1,3,Lafayette,LA,30.2043259,-92.0298813
2017-04-30T00:00:00.000Z,4,1,Topeka,KS,39.049011,-95.677556
2017-04-30T00:00:00.000Z,1,5,Loris,SC,34.0562812,-78.8903044
2017-04-30T00:00:00.000Z,2,7,San Diego,CA,32.7174202,-117.1627728
2017-04-30T00:00:00.000Z,0,5,Jacksonville,FL,30.3321838,-81.655651
2017-05-01T00:00:00.000Z,2,3,Dallas,TX,32.7762719,-96.7968559
2017-05-02T00:00:00.000Z,1,3,Jacksonville,FL,30.3321838,-81.655651
2017-05-04T00:00:00.000Z,1,4,Flint,MI,43.0161693,-83.6900211
2017-05-07T00:00:00.000Z,2,8,Chicago (Brighton Park),IL,41.8189217,-87.6989421
2017-05-09T00:00:00.000Z,3,1,Kansas City,KS,39.100105,-94.5781416
2017-05-10T00:00:00.000Z,1,3,Trenton,NJ,40.2205944,-74.7597219
2017-05-12T00:00:00.000Z,4,0,Kirkersville,OH,39.9595081,-82.5957182
2017-05-13T00:00:00.000Z,0,5,Avon Park,FL,27.5960827,-81.5060858
2017-05-13T00:00:00.000Z,0,5,Dolton,IL,41.6389236,-87.607268
2017-05-13T00:00:00.000Z,1,6,Jonesboro,AR,35.8272257,-90.6949871
2017-05-14T00:00:00.000Z,0,4,Fort Worth,TX,32.753177,-97.3327459
2017-05-16T00:00:00.000Z,3,1,Ruffin,SC,36.4470802,-79.5438954
2017-05-20T00:00:00.000Z,0,9,Philadelphia,PA,39.9527237,-75.1635262
2017-05-21T00:00:00.000Z,1,3,Des Moines,IA,41.5910323,-93.6046655
2017-05-21T00:00:00.000Z,0,4,Mesa,AZ,33.4151005,-111.831455
2017-05-26T00:00:00.000Z,0,4,Miami,FL,25.7741728,-80.19362
2017-05-27T00:00:00.000Z,1,7,Washington,DC,38.8950368,-77.0365427
2017-05-27T00:00:00.000Z,8,1,Bogue Chitto,MS,32.834635,-88.9237669544399
2017-05-28T00:00:00.000Z,1,5,Paterson,NJ,40.9167654,-74.171811
2017-05-28T00:00:00.000Z,0,12,Phenix City,AL,32.4709761,-85.0007653
2017-05-28T00:00:00.000Z,0,4,New York (Manhattan),NY,40.7587979,-73.9623427
2017-05-28T00:00:00.000Z,0,5,Moss Point,MS,30.4115881,-88.5344601
2017-05-29T00:00:00.000Z,1,3,Louisville,KY,38.2542376,-85.759407
2017-06-01T00:00:00.000Z,4,0,St. Louis,MO,38.6280278,-90.1910154
2017-06-02T00:00:00.000Z,2,3,Laredo,TX,27.5236998,-99.497352
2017-06-02T00:00:00.000Z,1,3,Los Angeles,CA,34.0536909,-118.242766
2017-06-03T00:00:00.000Z,3,2,New Orleans,LA,29.9759983,-90.0782127
2017-06-03T00:00:00.000Z,3,1,St. Louis,MO,38.6280278,-90.1910154
2017-06-03T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2017-06-04T00:00:00.000Z,4,0,Washington Co.,IN,30.2226352,-96.3936114
2017-06-05T00:00:00.000Z,6,0,Orlando,FL,28.5421109,-81.3790304
2017-06-05T00:00:00.000Z,3,2,Sandy,UT,40.5710454,-111.8953815
2017-06-06T00:00:00.000Z,3,1,Fresno,CA,36.7394421,-119.7848307
2017-06-08T00:00:00.000Z,4,0,Eaton Twp.,PA,42.554088500000006,-84.76559578948317
2017-06-08T00:00:00.000Z,0,6,New Orleans,LA,29.9759983,-90.0782127
2017-06-09T00:00:00.000Z,2,5,Fort Worth,TX,32.753177,-97.3327459
2017-06-10T00:00:00.000Z,0,4,Memphis,TN,35.1460249,-90.0517638
2017-06-11T00:00:00.000Z,0,4,Chattanooga,TN,35.0457219,-85.3094883
2017-06-11T00:00:00.000Z,0,9,Chicago (Lawndale),IL,41.8539606,-87.7179739
2017-06-11T00:00:00.000Z,0,4,Houston,TX,29.7589382,-95.3676974
2017-06-13T00:00:00.000Z,2,2,Baltimore,MD,39.2908816,-76.610759
2017-06-13T00:00:00.000Z,0,4,Baltimore,MD,39.2908816,-76.610759
2017-06-14T00:00:00.000Z,1,4,Alexandria,VA,38.8051095,-77.0470229
2017-06-14T00:00:00.000Z,4,2,San Francisco,CA,37.7790262,-122.419906
2017-06-14T00:00:00.000Z,0,4,Canton,OH,32.555664,-95.8640507
2017-06-15T00:00:00.000Z,1,3,Richmond,VA,37.5385087,-77.43428
2017-06-15T00:00:00.000Z,0,4,Hall County,GA,34.5036637,-100.6536777
2017-06-15T00:00:00.000Z,5,0,La Madera,NM,35.222785,-106.3707889
2017-06-16T00:00:00.000Z,1,4,Columbus,OH,39.9622601,-83.0007065
2017-06-17T00:00:00.000Z,0,4,Chicago (Humboldt Park),IL,41.9027884,-87.7209107
2017-06-17T00:00:00.000Z,0,4,Chicago (South Austin),IL,41.8708988,-87.7767955
2017-06-18T00:00:00.000Z,0,7,Myrtle Beach,SC,33.6956461,-78.8900409
2017-06-18T00:00:00.000Z,2,3,St. Louis,MO,38.6280278,-90.1910154
2017-06-18T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2017-06-22T00:00:00.000Z,1,6,Atlanta,GA,33.7489924,-84.3902644
